lemma,genus,pl_form,pl_class,split,m95_rhyme
u-bahn,f,u-bahnen,en,train,
u-bahn-haltestelle,f,u-bahn-haltestellen,n,val,
u-bahn-linie,f,u-bahn-linien,n,train,
u-bahn-netz,n,u-bahn-netze,e,train,
u-bahn-station,f,u-bahn-stationen,en,train,
u-bahnhof,m,u-bahnhöfe,umlaut_e,train,
u-boot,n,u-boote,e,train,ot
u-boot-basis,f,u-boot-basen,other,train,
u-eisen,n,u-eisen,zero,test,
ufo,n,ufos,s,val,
ug,n,ugs,s,train,
un,f,un,zero,train,
un-arbeitsgruppe,f,un-arbeitsgruppen,n,train,
un-hochkommissar,m,un-hochkommissare,e,train,
un-hochkommissarin,f,un-hochkommissarinnen,nen,train,
un-klimakonferenz,f,un-klimakonferenzen,en,train,
un-mission,f,un-missionen,en,train,
un-resolution,f,un-resolutionen,en,test,
unix,,unices,other,train,
unix,,unixe,e,train,
unix,,unixen,en,train,
url,,urls,s,train,
us-amerikaner,m,us-amerikaner,zero,train,
us-amerikanerin,f,us-amerikanerinnen,nen,train,
us-armee,f,us-armeen,n,train,
us-außenminister,m,us-außenminister,zero,val,
us-behörde,f,us-behörden,n,test,
us-bundesstaat,m,us-bundesstaaten,en,train,
us-dollar,m,us-dollars,s,train,
us-flottenstützpunkt,m,us-flottenstützpunkte,e,train,
us-journalist,m,us-journalisten,en,train,
us-magazin,n,us-magazine,e,train,
us-marinebasis,f,us-marinebasen,other,train,
us-präsident,m,us-präsidenten,en,val,
us-regierung,f,us-regierungen,en,train,
us-schauspieler,m,us-schauspieler,zero,test,
us-soldat,m,us-soldaten,en,train,
us-staat,m,us-staaten,en,train,
us-tourist,m,us-touristen,en,train,
us-wahl,f,us-wahlen,en,train,
usa,,usa,zero,train,
usb,m,usbs,s,val,
usb-stick,m,usb-sticks,s,train,
ubier,m,ubier,zero,train,
ubiquität,f,ubiquitäten,en,test,
uboot,n,uboote,e,train,ot
ubootfahrer,m,ubootfahrer,zero,train,
uchi-mata,m,uchi-matas,s,train,
ud,f,uds,s,train,
ufer,n,ufer,zero,val,
ufer-wolfstrapp,m,ufer-wolfstrappe,e,train,
uferböschung,f,uferböschungen,en,train,
ufergelände,n,ufergelände,zero,train,
uferkapelle,f,uferkapellen,n,test,
uferpromenade,f,uferpromenaden,n,train,
uferstreifen,m,uferstreifen,zero,train,
ufologe,m,ufologen,n,train,
ufologin,f,ufologinnen,nen,val,
ugander,m,ugander,zero,train,
uganderin,f,uganderinnen,nen,train,
uhr,f,uhren,en,train,
uhrenindustrie,f,uhrenindustrien,n,train,
uhrenmuseum,n,uhrenmuseen,other,test,
uhrensammlung,f,uhrensammlungen,en,train,
uhrenturm,m,uhrentürme,umlaut_e,train,
uhrfeder,f,uhrfedern,n,val,
uhrmacher,m,uhrmacher,zero,train,
uhrmacherei,f,uhrmachereien,en,train,
uhrmacherin,f,uhrmacherinnen,nen,train,
uhrturm,m,uhrtürme,umlaut_e,train,
uhrwerk,n,uhrwerke,e,train,
uhrzeiger,m,uhrzeiger,zero,test,
uhrzeit,f,uhrzeiten,en,train,
uhu,m,uhus,s,val,
uhudler,m,uhudler,zero,train,
uigure,m,uiguren,n,train,
uigurin,f,uigurinnen,nen,train,
ukas,,ukase,e,train,
ukas,,ukasse,se,train,
uke,,uke,zero,train,
uke,,ukes,s,test,
ukelei,,ukeleie,e,val,
ukelei,,ukeleis,s,train,
ukrainer,m,ukrainer,zero,train,
ukrainerin,f,ukrainerinnen,nen,train,
ukulele,f,ukulelen,n,train,
ulan,m,ulanen,en,train,
ulema,m,ulemas,s,train,
ulk,m,ulke,e,train,
ulknudel,f,ulknudeln,n,test,
ulme,f,ulmen,n,train,
ulmer,m,ulmer,zero,train,
ulmerin,f,ulmerinnen,nen,train,
ultima,,ultimen,other,train,
ultima,,ultimä,other,train,
ultimatum,,ultimatums,s,train,
ultimatum,,ultimaten,other,train,
ultimo,m,ultimos,s,val,
ultra,m,ultras,s,test,
ultraismus,m,ultraismen,other,train,
ultraleichtflieger,m,ultraleichtflieger,zero,train,
ultraleichtflugzeug,n,ultraleichtflugzeuge,e,train,
ultraschalluntersuchung,f,ultraschalluntersuchungen,en,train,
ulysses-syndrom,n,ulysses-syndrome,e,train,
umarmung,f,umarmungen,en,train,
umbau,,umbaue,e,val,
umbau,,umbauten,other,train,
umbauphase,f,umbauphasen,n,test,
umbenennung,f,umbenennungen,en,train,
umbenennungskampagne,f,umbenennungskampagnen,n,train,
umbra,f,umbren,other,train,
umbrer,m,umbrer,zero,train,
umbrerin,f,umbrerinnen,nen,train,
umbruch,m,umbrüche,umlaut_e,val,
umbuchung,f,umbuchungen,en,train,
umdeutung,f,umdeutungen,en,train,
umdrehung,f,umdrehungen,en,test,
umfang,m,umfänge,umlaut_e,train,
umfangsberechnung,f,umfangsberechnungen,en,train,
umfassung,f,umfassungen,en,train,
umfeld,n,umfelder,er,train,
umfrage,f,umfragen,n,val,
umfrageergebnis,n,umfrageergebnisse,se,train,
umfragewert,m,umfragewerte,e,train,ert
umgang,m,umgänge,umlaut_e,train,
umgangsform,f,umgangsformen,en,test,
umgangssprache,f,umgangssprachen,n,train,
umgangston,m,umgangstöne,umlaut_e,train,
umgebinde,n,umgebinde,zero,train,
umgebindehaus,n,umgebindehäuser,umlaut_er,val,
umgebung,f,umgebungen,en,train,
umgebungslufttemperatur,f,umgebungslufttemperaturen,en,train,ur
umgebungsplan,m,umgebungspläne,umlaut_e,train,
umgebungssprache,f,umgebungssprachen,n,train,
umgehung,f,umgehungen,en,test,
umgehungsstraße,f,umgehungsstraßen,n,train,
umhang,m,umhänge,umlaut_e,train,
umhängetasche,f,umhängetaschen,n,val,
umkehrfunktion,f,umkehrfunktionen,en,train,
umkehrintervall,n,umkehrintervalle,e,train,
umkleide,f,umkleiden,n,train,
umkleidekabine,f,umkleidekabinen,n,train,
umkleideraum,m,umkleideräume,umlaut_e,train,
umkreis,m,umkreise,e,test,
umkreissuche,f,umkreissuchen,n,train,
umkugel,f,umkugeln,n,val,
umlage,f,umlagen,n,train,
umland,n,–,other,train,and
umlauf,m,umläufe,umlaut_e,train,
umlaufbahn,f,umlaufbahnen,en,train,
umlaufberg,m,umlaufberge,e,train,
umlauflift,m,umlauflifte,e,train,
umlaufrendite,f,umlaufrenditen,n,test,
umlaufszeit,f,umlaufszeiten,en,val,
umlaufzeit,f,umlaufzeiten,en,train,
umlaut,m,umlaute,e,train,
umleitung,f,umleitungen,en,train,
umlenkrolle,f,umlenkrollen,n,train,
umluftaufbereitung,f,umluftaufbereitungen,en,train,
umluftgerät,n,umluftgeräte,e,train,
umlufthaube,f,umlufthauben,n,train,
umluftkammer,f,umluftkammern,n,test,
umnachtung,f,umnachtungen,en,train,
umrandung,f,umrandungen,en,train,
umriss,m,umrisse,e,train,
umsatz,m,umsätze,umlaut_e,train,
umsatzeinbuße,f,umsatzeinbußen,n,train,
umsatzplus,n,umsatzplus,zero,train,
umsatzplus,n,umsatzplusse,se,train,
umsatzrückgang,m,umsatzrückgänge,umlaut_e,val,
umsatzsteuer,f,umsatzsteuern,n,test,
umsatzsteuererhöhung,f,umsatzsteuererhöhungen,en,train,
umschichtungsprozess,m,umschichtungsprozesse,e,train,
umschlag,m,umschläge,umlaut_e,train,ag
umschlageplatz,m,umschlageplätze,umlaut_e,train,
umschlagplatz,m,umschlagplätze,umlaut_e,train,
umschreibung,f,umschreibungen,en,train,
umschrift,f,umschriften,en,val,
umschweif,m,umschweife,e,train,
umschwung,m,umschwünge,umlaut_e,test,
umschüler,m,umschüler,zero,train,
umsetzung,f,umsetzungen,en,train,
umsiedlung,f,umsiedlungen,en,train,
umspannwerk,n,umspannwerke,e,train,
umspurung,f,umspurungen,en,train,
umstand,m,umstände,umlaut_e,val,and
umstandsbestimmung,f,umstandsbestimmungen,en,train,
umstandsfürwort,n,umstandsfürwörter,umlaut_er,train,
umstandswort,n,umstandswörter,umlaut_er,test,
umstellprobe,f,umstellproben,n,train,
umstellung,f,umstellungen,en,train,
umstellungsarbeit,f,umstellungsarbeiten,en,train,
umstellungstransformation,f,umstellungstransformationen,en,train,
umstieg,m,umstiege,e,val,
umsturz,m,umstürze,umlaut_e,train,
umsturzbewegung,f,umsturzbewegungen,en,train,
umsturzversuch,m,umsturzversuche,e,train,
umtausch,,umtausche,e,test,
umtausch,,umtäusche,umlaut_e,train,
umtrunk,,umtrunke,e,train,
umtrunk,,umtrünke,umlaut_e,train,
umverteilung,f,umverteilungen,en,val,
umwandlung,f,umwandlungen,en,train,
umweg,m,umwege,e,train,
umwelt,f,umwelten,en,train,
umweltaktivist,m,umweltaktivisten,en,train,
umweltaktivistin,f,umweltaktivistinnen,nen,test,
umweltauto,n,umweltautos,s,train,
umweltbeauftragter,,umweltbeauftragte,other,train,
umweltbeauftragter,,umweltbeauftragten,other,val,
umweltbeauftragter,,umweltbeauftragte,other,train,
umweltbedingung,f,umweltbedingungen,en,train,
umweltbelastung,f,umweltbelastungen,en,train,
umweltbewegung,f,umweltbewegungen,en,train,
umweltdesaster,n,umweltdesaster,zero,train,
umweltfaktor,m,umweltfaktoren,en,test,
umweltflüchtling,m,umweltflüchtlinge,e,train,
umweltgift,n,umweltgifte,e,val,
umweltminister,m,umweltminister,zero,train,
umweltministerin,f,umweltministerinnen,nen,train,
umweltministerium,n,umweltministerien,other,train,
umweltplakette,f,umweltplaketten,n,train,
umweltpolitiker,m,umweltpolitiker,zero,train,
umweltpolitikerin,f,umweltpolitikerinnen,nen,train,
umweltproblem,n,umweltprobleme,e,test,
umweltprämie,f,umweltprämien,n,val,
umweltschaden,m,umweltschäden,umlaut_zero,train,
umweltschutzgesetz,n,umweltschutzgesetze,e,train,
umweltschutzorganisation,f,umweltschutzorganisationen,en,train,
umweltschutzziel,n,umweltschutzziele,e,train,
umweltschützer,m,umweltschützer,zero,train,
umweltsünde,f,umweltsünden,n,train,
umwelttechnik,f,umwelttechniken,en,train,
umweltverbrechen,n,umweltverbrechen,zero,test,
umweltverschmutzung,f,umweltverschmutzungen,en,train,
umweltverträglichkeit,f,umweltverträglichkeiten,en,train,
umweltwissenschaft,f,umweltwissenschaften,en,train,
umweltzeichen,n,umweltzeichen,zero,train,
umweltzerstörung,f,umweltzerstörungen,en,train,
umweltzone,f,umweltzonen,n,train,
umwälzung,f,umwälzungen,en,train,
umzug,m,umzüge,umlaut_e,val,
umzugskarton,m,umzugskartons,s,test,
umzugstermin,m,umzugstermine,e,train,
unabhängiger,,unabhängige,other,train,
unabhängiger,,unabhängigen,other,train,
unabhängiger,,unabhängige,other,train,
unabhängigkeit,f,unabhängigkeiten,en,train,
unabhängigkeitsbestrebung,f,unabhängigkeitsbestrebungen,en,train,
unabhängigkeitsbewegung,f,unabhängigkeitsbewegungen,en,val,
unabhängigkeitserklärung,f,unabhängigkeitserklärungen,en,train,
unabhängigkeitsfeier,f,unabhängigkeitsfeiern,n,test,
unabhängigkeitskrieg,m,unabhängigkeitskriege,e,train,
unabhängigkeitstag,m,unabhängigkeitstage,e,train,ag
unabwendbarkeit,f,unabwendbarkeiten,en,train,
unachtsamkeit,f,unachtsamkeiten,en,train,
unannehmlichkeit,f,unannehmlichkeiten,en,train,
unanständigkeit,f,unanständigkeiten,en,val,
unaufmerksamkeit,f,unaufmerksamkeiten,en,train,
unausgegorenheit,f,unausgegorenheiten,en,train,
unaussprechlichkeit,f,unaussprechlichkeiten,en,test,
unband,n,unbande,e,train,and
unbegreiflichkeit,f,unbegreiflichkeiten,en,train,
unbeherrschtheit,f,unbeherrschtheiten,en,train,
unbeholfenheit,f,unbeholfenheiten,en,train,
unbekannte,,unbekannte,zero,val,
unbekannte,,unbekannten,n,train,
unbekannte,,unbekannte,zero,train,
unbekannter,,unbekannte,other,train,
unbekannter,,unbekannten,other,test,
unbekannter,,unbekannte,other,train,
unbequemlichkeit,f,unbequemlichkeiten,en,train,
unberührtheit,f,–,other,train,
unbilden,,unbilden,zero,val,
unbrauchbarkeit,f,unbrauchbarkeiten,en,train,
undecan,n,undecane,e,train,
undercut,m,undercuts,s,train,
underdog,m,underdogs,s,train,
understatement,n,understatements,s,test,
undichtheit,f,undichtheiten,en,train,
unding,n,undinge,e,train,
unducht,m,?,other,val,
unebenheit,f,unebenheiten,en,train,
unehrlichkeit,f,unehrlichkeiten,en,train,
uneindeutigkeit,f,uneindeutigkeiten,en,train,
uneinigkeit,f,uneinigkeiten,en,train,
unendlichkeit,f,unendlichkeiten,en,train,
unentbehrlichkeit,f,unentbehrlichkeiten,en,test,
unentschieden,n,unentschieden,zero,train,
unerreichbarkeit,f,unerreichbarkeiten,en,val,
unfall,m,unfälle,umlaut_e,train,
unfallart,f,unfallarten,en,train,
unfallauto,n,unfallautos,s,train,
unfallbericht,m,unfallberichte,e,train,
unfallchirurg,m,unfallchirurgen,en,train,
unfallfahrzeug,n,unfallfahrzeuge,e,train,
unfallflucht,f,unfallfluchten,en,test,
unfallfolge,f,unfallfolgen,n,val,
unfallgefahr,f,unfallgefahren,en,train,
unfallkrankenhaus,n,unfallkrankenhäuser,umlaut_er,train,
unfallopfer,n,unfallopfer,zero,train,
unfallort,m,unfallorte,e,train,
unfallrente,f,unfallrenten,n,train,
unfallschaden,m,unfallschäden,umlaut_zero,train,
unfallserie,f,unfallserien,n,train,
unfallstatistik,f,unfallstatistiken,en,test,
unfallstelle,f,unfallstellen,n,train,
unfallversicherung,f,unfallversicherungen,en,train,
unfallverursacher,m,unfallverursacher,zero,train,
unfallwagen,,unfallwagen,zero,train,
unfallwagen,,unfallwägen,umlaut_zero,train,
unfallzeuge,m,unfallzeugen,n,train,
unfallzeugin,f,unfallzeuginnen,nen,train,
unflätigkeit,f,unflätigkeiten,en,val,
unfreier,,unfreie,other,test,
unfreier,,unfreien,other,train,
unfreier,,unfreie,other,train,
unfähigkeit,f,unfähigkeiten,en,train,
unförmigkeit,f,unförmigkeiten,en,train,
ungar,m,ungarn,n,train,
ungarin,f,ungarinnen,nen,train,
ungarnreise,f,ungarnreisen,n,val,
ungebärdigkeit,f,ungebärdigkeiten,en,train,
ungebührlichkeit,f,ungebührlichkeiten,en,test,
ungeheuer,n,ungeheuer,zero,train,
ungenießbarkeit,f,–,other,train,
ungerechtigkeit,f,ungerechtigkeiten,en,train,
ungetüm,n,ungetüme,e,train,
ungewissheit,f,ungewissheiten,en,train,
ungeziefer,n,ungeziefer,zero,val,
ungezieferbekämpfung,f,ungezieferbekämpfungen,en,train,
ungeziefervertilgungsmittel,n,ungeziefervertilgungsmittel,zero,train,
ungleichgewicht,n,ungleichgewichte,e,test,
ungleichheit,f,ungleichheiten,en,train,
ungleichheitszeichen,n,ungleichheitszeichen,zero,train,
ungleichung,f,ungleichungen,en,train,
ungleichverteilung,f,ungleichverteilungen,en,train,
ungläubige,,ungläubige,zero,val,
ungläubige,,ungläubigen,n,train,
ungläubige,,ungläubige,zero,train,
ungläubiger,,ungläubige,other,train,
ungläubiger,,ungläubigen,other,test,
ungläubiger,,ungläubige,other,train,
unglück,n,unglücke,e,train,
unglückshäher,m,unglückshäher,zero,train,
unglückslokführer,m,unglückslokführer,zero,val,
unglücksnacht,f,unglücksnächte,umlaut_e,train,
unglücksort,m,unglücksorte,e,train,
unglücksrabe,m,unglücksraben,n,train,
unglücksschiff,n,unglücksschiffe,e,train,
unglücksstelle,f,unglücksstellen,n,test,
unglückszahl,f,unglückszahlen,en,train,
unglückszeitpunkt,m,unglückszeitpunkte,e,train,
ungras,n,ungräser,umlaut_er,val,
ungunst,f,ungunsten,en,train,
ungustl,m,ungustln,n,train,
unheilstifter,m,unheilstifter,zero,train,
unhold,m,unholde,e,train,
unhöflichkeit,f,unhöflichkeiten,en,train,
uni,n,unis,s,test,
uniform,f,uniformen,en,train,
uniformhemd,n,uniformhemden,en,val,
uniformhose,f,uniformhosen,n,train,
uniformierte,,uniformierte,zero,train,
uniformierte,,uniformierten,n,train,
uniformierte,,uniformierte,zero,train,
uniformierter,,uniformierte,other,train,
uniformierter,,uniformierten,other,train,
uniformierter,,uniformierte,other,test,
uniformität,f,uniformitäten,en,val,
uniformjacke,f,uniformjacken,n,train,
uniformrock,m,uniformröcke,umlaut_e,train,
uniformträger,m,uniformträger,zero,train,
uniformträgerin,f,uniformträgerinnen,nen,train,
unikat,n,unikate,e,train,
unikum,n,unika,other,train,
unimog,m,unimogs,s,train,
union,f,unionen,en,test,
unionist,m,unionisten,en,train,
unionistin,f,unionistinnen,nen,train,
unitarier,m,unitarier,zero,train,
univerbierung,f,univerbierungen,en,train,
universalaussage,f,universalaussagen,n,train,
universalfernbedienung,f,universalfernbedienungen,en,train,
universalgelehrter,,universalgelehrte,other,train,
universalgelehrter,,universalgelehrten,other,val,
universalgelehrter,,universalgelehrte,other,test,
universalgenie,n,universalgenies,s,train,
universalie,f,universalien,n,train,
universalsprache,f,universalsprachen,n,train,
universalwissenschaft,f,universalwissenschaften,en,train,
universalwörterbuch,n,universalwörterbücher,umlaut_er,train,
universität,f,universitäten,en,train,
universitätsabschluss,m,universitätsabschlüsse,umlaut_e,val,
universitätsbesuch,m,universitätsbesuche,e,train,
universitätsbibliothek,f,universitätsbibliotheken,en,test,
universitätsführung,f,universitätsführungen,en,train,
universitätsgebäude,n,universitätsgebäude,zero,train,
universitätskirche,f,universitätskirchen,n,train,
universitätsprofessor,m,universitätsprofessoren,en,train,
universitätssprecher,m,universitätssprecher,zero,train,
universitätsstadt,f,universitätsstädte,umlaut_e,val,
universum,n,universen,other,train,
unka,m,unkas,s,train,
unke,f,unken,n,test,
unkenruf,m,unkenrufe,e,train,
unkosten,,unkosten,zero,train,
unkostenbeitrag,m,unkostenbeiträge,umlaut_e,train,ag
unkraut,n,unkräuter,umlaut_er,train,
unkrautart,f,unkrautarten,en,val,
unkundiger,,unkundige,other,train,
unkundiger,,unkundigen,other,train,
unkundiger,,unkundige,other,train,
unliebsamkeit,f,unliebsamkeiten,en,test,
unmenge,f,unmengen,n,train,
unmensch,m,unmenschen,en,train,
unmenschlichkeit,f,unmenschlichkeiten,en,train,
unmittelbarkeit,f,unmittelbarkeiten,en,val,
unmotiviertheit,f,unmotiviertheiten,en,train,
unmöglichkeit,f,unmöglichkeiten,en,train,
unpaarhufer,m,unpaarhufer,zero,train,
unparteiische,,unparteiische,zero,train,
unparteiische,,unparteiischen,n,test,
unparteiische,,unparteiische,zero,train,
unparteiischer,,unparteiische,other,train,
unparteiischer,,unparteiischen,other,val,
unparteiischer,,unparteiische,other,train,
unperson,f,unpersonen,en,train,
unpässlichkeit,f,unpässlichkeiten,en,train,
unrast,m,unraste,e,train,
unregelmäßigkeit,f,unregelmäßigkeiten,en,train,
unrichtigkeit,f,unrichtigkeiten,en,test,
unruh,f,unruhen,en,train,
unruhe,f,unruhen,n,val,
unruheherd,m,unruheherde,e,train,
unruhestifter,m,unruhestifter,zero,train,
unruhestifterin,f,unruhestifterinnen,nen,train,
unruhherd,m,unruhherde,e,train,
unschlitt,,unschlitte,e,train,
unschlittlicht,,unschlittlichter,er,train,
unschlittlicht,,unschlittlichte,e,test,
unschuldige,,unschuldige,zero,val,
unschuldige,,unschuldigen,n,train,
unschuldige,,unschuldige,zero,train,
unschuldiger,,unschuldige,other,train,
unschuldiger,,unschuldigen,other,train,
unschuldiger,,unschuldige,other,train,
unschuldsbeweis,m,unschuldsbeweise,e,train,
unschuldsblick,m,unschuldsblicke,e,train,
unschuldslamm,n,unschuldslämmer,umlaut_er,test,
unschuldsvermutung,f,unschuldsvermutungen,en,train,
unsicherheit,f,unsicherheiten,en,train,
unsinkbarkeit,f,unsinkbarkeiten,en,train,
unsittlichkeit,f,unsittlichkeiten,en,train,
unstimmigkeit,f,unstimmigkeiten,en,train,
unsympath,m,unsympathen,en,train,
untat,f,untaten,en,train,
unter,m,unter,zero,val,
unterarm,m,unterarme,e,test,
unterarmknochen,m,unterarmknochen,zero,train,
unterart,f,unterarten,en,train,
unterarzt,m,unterärzte,umlaut_e,train,
unterbau,m,unterbauten,other,train,
unterbauch,m,unterbäuche,umlaut_e,train,
unterbauschrank,m,unterbauschränke,umlaut_e,train,
unterbegriff,m,unterbegriffe,e,val,
unterbiss,m,unterbisse,e,train,
unterboden,m,unterböden,umlaut_zero,test,
unterbodenbeleuchtung,f,–,other,train,
unterbrechung,f,unterbrechungen,en,train,
unterbrechungsroutine,f,unterbrechungsroutinen,n,train,
unterbringung,f,unterbringungen,en,train,
unterbruch,m,unterbrüche,umlaut_e,train,
unterdorf,n,unterdörfer,umlaut_er,val,
unterdrucklüftung,f,unterdrucklüftungen,en,train,
unterdrückung,f,unterdrückungen,en,train,
unterfamilie,f,unterfamilien,n,test,
unterfangen,n,unterfangen,zero,train,
unterfeldwebel,m,unterfeldwebel,zero,train,
unterflurhydrantenschlüssel,m,unterflurhydrantenschlüssel,zero,train,
unterführung,f,unterführungen,en,train,
untergang,m,untergänge,umlaut_e,val,
untergebene,,untergebene,zero,train,
untergebene,,untergebenen,n,train,
untergebene,,untergebene,zero,train,
untergebener,,untergebene,other,test,
untergebener,,untergebenen,other,train,
untergebener,,untergebene,other,train,
untergeschoss,n,untergeschosse,e,train,
untergeschoß,n,untergeschoße,e,val,
untergrenze,f,untergrenzen,n,train,
untergriff,m,untergriffe,e,train,
untergrund,m,untergründe,umlaut_e,train,und
untergrundbahn,f,untergrundbahnen,en,train,
untergrundbewegung,f,untergrundbewegungen,en,test,
untergrundkirche,f,untergrundkirchen,n,train,
untergrundkämpfer,m,untergrundkämpfer,zero,train,
untergrundkämpferin,f,untergrundkämpferinnen,nen,val,
untergruppe,f,untergruppen,n,train,
untergröße,f,untergrößen,n,train,
untergurt,m,untergurte,e,train,
unterhaltung,f,unterhaltungen,en,train,
unterhaltungskosten,,unterhaltungskosten,zero,train,
unterhaltungsliteratur,f,unterhaltungsliteraturen,en,test,ur
unterhaltungsprogramm,n,unterhaltungsprogramme,e,train,
unterhaltungsroman,m,unterhaltungsromane,e,val,
unterhaltungswert,m,unterhaltungswerte,e,train,ert
unterhaus,n,unterhäuser,umlaut_er,train,
unterhausmitglied,n,unterhausmitglieder,er,train,
unterhemd,n,unterhemden,en,train,
